,X,Filename,Speaker,Phone,Word,Word_Start,Word_End,VOT_Start,VOT_End,VOT,VOT_Measure,VDC_Measure,VDC_Start,VDC_End,VDC_Dur,CD_Measure,CD_Start,CD_End,CD_Dur,Phone_Start,Phone_End
5638,5638,70-Y-f02-mlay_2-voiced_preds-TR,70-Y-f02,g,got,1661.688,1661.818,1661.72223,1661.75294,0.030709999999999,yes,yes,1661.6881,1661.7044,0.0163,yes,1661.6881,1661.7223,0.0342,1661.688,1661.758
5639,5639,70-Y-f02-mlay_2-voiced_preds-TR,70-Y-f02,g,got,1764.144,1764.324,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1764.144,1764.234
5640,5640,70-Y-f02-mlay_2-voiced_preds-TR,70-Y-f02,g,got,1917.512,1917.632,1917.547,1917.56503,0.018029999999953,yes,yes,1917.5121,1917.5121,0,yes,1917.5121,1917.5471,0.035,1917.512,1917.562
5641,5641,70-Y-f02-mlay_2-voiced_preds-TR,70-Y-f02,g,got,1948.191,1948.451,1948.26494,1948.27194,0.007000000000062,yes,yes,1948.1911,1948.1911,0,yes,1948.1911,1948.265,0.0739,1948.191,1948.291
5642,5642,70-Y-f02-mlay_2-voiced_preds-TR,70-Y-f02,g,got,2165.483,2165.573,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1948.191,1948.291
5643,5643,70-Y-f02-mlay_2-voiced_preds-TR,70-Y-f02,g,got,2169.587,2169.717,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,2169.587,2169.657
5644,5644,70-Y-f02-mlay_2-voiced_preds-TR,70-Y-f02,g,Got,312.325,312.565,312.369,312.374,0.004999999999995,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,312.325,312.405
5645,5645,70-Y-f02-mlay_2-voiced_preds-TR,70-Y-f02,g,Got,897.997,898.087,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,897.997,898.027
5646,5646,70-Y-f02-mlay_2-voiced_preds-TR,70-Y-f02,g,Got,1286.555,1286.645,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,897.997,898.027
5647,5647,70-Y-f02-mlay_2-voiced_preds-TR,70-Y-f02,g,Got,1636.437,1636.577,1636.48,1636.487,0.007000000000062,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1636.437,1636.517
5648,5648,70-Y-f02-mlay_2-voiced_preds-TR,70-Y-f02,g,gran,68.881,69.391,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,68.881,68.951
5649,5649,70-Y-f02-mlay_2-voiced_preds-TR,70-Y-f02,g,gran,107.138,107.368,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,107.138,107.208
5650,5650,70-Y-f02-mlay_2-voiced_preds-TR,70-Y-f02,g,grandparents,77.116,77.866,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,77.116,77.146
5651,5651,70-Y-f02-mlay_2-voiced_preds-TR,70-Y-f02,g,ground,1283.682,1284.042,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1283.682,1283.742
5652,5652,70-Y-f02-mlay_2-voiced_preds-TR,70-Y-f02,g,guard,985.509,985.969,985.561,985.571,0.009999999999991,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,985.509,985.599
5653,5653,70-Y-f02-mlay_2-voiced_preds-TR,70-Y-f02,g,guard,1764.884,1765.344,1764.946,1764.96575,0.019750000000158,yes,yes,1764.8841,1764.8841,0,yes,1764.8841,1764.9461,0.062,1764.884,1764.974
5654,5654,70-Y-f02-mlay_2-voiced_preds-TR,70-Y-f02,g,gum,265.424,265.614,265.472,265.503,0.031000000000006,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,265.424,265.504
5655,5655,70-Y-f02-mlay_2-voiced_preds-TR,70-Y-f02,d,idea,137.746,138.036,137.898,137.946,0.048000000000002,yes,yes,137.8461,137.8981,0.052,yes,137.8461,137.8981,0.052,137.846,137.966
5656,5656,70-Y-f02-mlay_2-voiced_preds-TR,70-Y-f02,d,idea,2202.742,2202.982,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,2202.872,2202.942
5657,5657,70-Y-f02-mlay_2-voiced_preds-TR,70-Y-f02,g,regain,2073.619,2073.969,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,2073.739,2073.789
5658,5658,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,'cause,982.431,982.631,982.47294,982.49594,0.023000000000025,yes,no,0,0,0,no,982.4311,982.473,0.0419,982.431,982.481
5659,5659,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,'cause,1008.747,1008.857,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1008.747,1008.787
5660,5660,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,'cause,2120.105,2120.225,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,2120.105,2120.145
5661,5661,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,'cause,2162.253,2162.393,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,2162.253,2162.333
5662,5662,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,'cause,2199.126,2199.456,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,2199.126,2199.156
5663,5663,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,'Cause,1010.753,1011.073,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1010.753,1010.853
5664,5664,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,'Cause,1027.77,1028.1,1027.811,1027.842,0.031000000000176,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1027.77,1027.83
5665,5665,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,p,appeals,46.772,47.192,46.942,47.01,0.067999999999998,yes,yes,46.9021,46.9021,0,yes,46.9021,46.9421,0.04,46.902,47.002
5666,5666,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,p,appeals,1381.834,1382.144,1381.889,1381.952,0.063000000000102,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1381.864,1381.944
5667,5667,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,Aquarius,1890.845,1891.305,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1890.885,1890.995
5668,5668,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,t,attached,951.008,951.468,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,951.038,951.108
5669,5669,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,because,244.021,244.291,244.159,244.2,0.040999999999997,yes,yes,244.1111,244.1111,0,yes,244.1111,244.1591,0.048,244.111,244.191
5670,5670,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,because,403.838,404.278,403.988,404.013,0.024999999999977,yes,yes,403.9381,403.9881,0.05,yes,403.9381,403.9881,0.05,403.938,403.998
5671,5671,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,because,605.659,605.929,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,605.739,605.809
5672,5672,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,because,1163.957,1164.457,1164.123,1164.177,0.05399999999986,yes,yes,1164.0671,1164.0671,0,yes,1164.0671,1164.1231,0.056,1164.067,1164.167
5673,5673,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,because,1221.607,1221.907,1221.729,1221.766,0.037000000000035,yes,no,0,0,0,no,1221.6771,1221.7291,0.052,1221.677,1221.757
5674,5674,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,because,1358.248,1358.548,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1358.328,1358.408
5675,5675,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,because,1359.348,1359.588,1359.495,1359.521,0.026000000000067,yes,yes,1359.4481,1359.4481,0,yes,1359.4481,1359.4951,0.047,1359.448,1359.508
5676,5676,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,because,1517.486,1517.856,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1359.448,1359.508
5677,5677,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,because,1548.47,1548.71,1548.587,1548.629,0.041999999999916,yes,yes,1548.5401,1548.5401,0,yes,1548.5401,1548.5871,0.047,1548.54,1548.62
5678,5678,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,because,1776.014,1776.394,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1548.54,1548.62
5679,5679,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,Because,1078.139,1078.429,1078.25194,1078.29794,0.045999999999822,yes,yes,1078.1991,1078.1991,0,yes,1078.1991,1078.252,0.0529,1078.199,1078.289
5680,5680,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,Because,1661.408,1661.598,1661.44394,1661.50094,0.056999999999789,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1661.468,1661.498
5681,5681,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,t,betrays,244.541,244.961,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1661.468,1661.498
5682,5682,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,called,1200.771,1201.171,1200.824,1200.88,0.05600000000004,yes,yes,1200.7711,1200.8241,0.053,yes,1200.7711,1200.8241,0.053,1200.771,1200.861
5683,5683,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,came,665.984,666.164,666.044,666.105,0.061000000000036,yes,yes,665.9841,666.0219,0.0378,yes,665.9843,666.0441,0.0598,665.984,666.084
5684,5684,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,came,1305.813,1305.963,1305.86494,1305.89494,0.029999999999973,yes,yes,1305.8131,1305.8131,0,yes,1305.8131,1305.865,0.0519,1305.813,1305.893
5685,5685,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,came,1450.288,1450.458,1450.354,1450.4,0.046000000000049,yes,yes,1450.2881,1450.3541,0.066,yes,1450.2881,1450.3541,0.066,1450.288,1450.388
5686,5686,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,came,1453.586,1453.766,1453.63,1453.716,0.085999999999785,yes,yes,1453.5861,1453.5861,0,yes,1453.5861,1453.6301,0.044,1453.586,1453.706
5687,5687,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,Came,1299.404,1299.714,1299.461,1299.571,0.1099999999999,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1299.404,1299.564
5688,5688,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,can't,335.256,335.466,335.319,335.383,0.063999999999965,yes,yes,335.2561,335.2561,0,yes,335.2561,335.3191,0.063,335.256,335.376
5689,5689,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,can't,444.169,444.349,444.226,444.292,0.065999999999974,yes,yes,444.1691,444.1691,0,yes,444.1691,444.2261,0.057,444.169,444.259
5690,5690,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,can't,586.242,586.472,586.298,586.337,0.038999999999987,yes,yes,586.2421,586.2421,0,yes,586.2421,586.2981,0.056,586.242,586.332
5691,5691,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,can't,1012.363,1012.743,1012.416,1012.47,0.053999999999974,yes,yes,1012.3631,1012.3631,0,yes,1012.3631,1012.4161,0.053,1012.363,1012.463
5692,5692,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,can't,1250.133,1250.413,1250.183,1250.262,0.078999999999951,yes,yes,1250.1331,1250.1331,0,yes,1250.1331,1250.1831,0.05,1250.133,1250.263
5693,5693,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,can't,1414.63621,1415.07657,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1414.636214,1414.746304
5694,5694,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,can't,1425.786,1425.966,1425.834,1425.87,0.035999999999831,yes,yes,1425.7861,1425.7861,0,yes,1425.7861,1425.8341,0.048,1425.786,1425.876
5695,5695,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,can't,1429.266,1429.456,1429.302,1429.346,0.044000000000096,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1429.266,1429.346
5696,5696,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,Can't,452.493,452.713,452.535,452.601,0.065999999999974,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,452.493,452.583
5697,5697,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,Cape,1596.972,1597.142,1597.017,1597.07,0.052999999999884,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1596.972,1597.052
5698,5698,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,capers,1606.015,1606.505,1606.05494,1606.11794,0.063000000000102,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1606.015,1606.115
5699,5699,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,cards,1439.137,1439.517,1439.192,1439.243,0.050999999999931,yes,yes,1439.1371,1439.1921,0.055,yes,1439.1371,1439.1921,0.055,1439.137,1439.227
5700,5700,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,cards,1444,1444.54,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1444,1444.05
5701,5701,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,carry,627.307,627.607,627.356,627.422,0.066000000000031,yes,yes,627.3071,627.3071,0,yes,627.3071,627.3561,0.049,627.307,627.417
5702,5702,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,castle,1838.214,1838.764,1838.269,1838.336,0.067000000000007,yes,yes,1838.2141,1838.2691,0.055,yes,1838.2141,1838.2691,0.055,1838.214,1838.334
5703,5703,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,cat,1858.997,1859.307,1859.043,1859.095,0.052000000000135,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1858.997,1859.097
5704,5704,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,catch,1272.408,1272.688,1272.462,1272.494,0.031999999999925,yes,yes,1272.4081,1272.4081,0,yes,1272.4081,1272.4621,0.054,1272.408,1272.488
5705,5705,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,caught,1764.324,1764.614,1764.37994,1764.42594,0.046000000000049,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1764.324,1764.414
5706,5706,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,cavalry,293.294,293.854,293.349,293.432,0.083000000000027,yes,yes,293.2941,293.2941,0,yes,293.2941,293.3491,0.055,293.294,293.424
5707,5707,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,Christmas,1965.338,1965.778,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1965.338,1965.418
5708,5708,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,Christmas,1970.949,1971.339,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1970.949,1971.059
5709,5709,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,class,1123.538,1123.848,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1123.538,1123.618
5710,5710,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,classes,608.974,609.474,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,608.974,609.104
5711,5711,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,clown,1542.643,1542.923,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1542.643,1542.723
5712,5712,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,club,1532.435,1532.625,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1532.435,1532.495
5713,5713,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,club,1558.622,1558.802,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1558.622,1558.702
5714,5714,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,clubs,48.892,49.272,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,48.892,48.982
5715,5715,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,clubs,787.987,788.207,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,787.987,788.067
5716,5716,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,come,1454.916,1455.066,1454.962,1455.002,0.039999999999964,yes,yes,1454.9161,1454.9161,0,yes,1454.9161,1454.9621,0.046,1454.916,1454.996
5717,5717,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,come,1652.049,1652.259,1652.091,1652.13,0.039000000000215,yes,yes,1652.0491,1652.0491,0,yes,1652.0491,1652.0911,0.042,1652.049,1652.129
5718,5718,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,Come,1682.43595,1682.67864,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1682.435955,1682.516848
5719,5719,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,comes,729.551,729.801,729.59594,729.62894,0.032999999999902,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,729.551,729.611
5720,5720,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,comes,1139.306,1139.526,1139.346,1139.415,0.06899999999996,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1139.306,1139.406
5721,5721,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,comes,1613.223,1613.493,1613.267,1613.365,0.097999999999956,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1613.223,1613.343
5722,5722,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,coming,1918.072,1918.422,1918.12,1918.177,0.057000000000016,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1918.072,1918.182
5723,5723,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,compromise,563.651,564.341,563.692,563.739,0.047000000000026,yes,yes,563.6511,563.6511,0,yes,563.6511,563.6921,0.041,563.651,563.721
5724,5724,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,compromise,706.439,706.969,706.48,706.503,0.023000000000025,yes,yes,706.4391,706.4391,0,yes,706.4391,706.4801,0.041,706.439,706.499
5725,5725,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,t,concentration,647.62,648.29,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,647.93,648.02
5726,5726,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,controversy,2042.468,2043.128,2042.519,2042.554,0.035000000000082,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,2042.468,2042.548
5727,5727,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,corners,776.047,776.487,776.09094,776.13194,0.04099999999994,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,776.047,776.117
5728,5728,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,corporal,689.362,689.732,689.407,689.458,0.050999999999931,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,689.362,689.442
5729,5729,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,couldn't,443.299,443.509,443.3344,443.375,0.040599999999984,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,443.299,443.369
5730,5730,70-Y-f02-mlay_2-voiceless_preds-TR,70-Y-f02,k,couldn't,450.021,450.261,450.056,450.137,0.081000000000017,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,450.021,450.111
